,pred
6339,409988.3432033862
6340,622424.6117691904
6341,1599096.2711965227
6342,296995.28169883875
6343,766605.0858812924
6344,827136.6694205939
6345,619367.643775462
6346,1326700.8427162818
6347,492891.1700356951
6348,1027377.1568870484
6349,917012.6890437735
6350,685511.8246460569
6351,1005164.1465788588
6352,217972.83124993034
6353,1169633.5944794915
6354,770256.5602118846
6355,444838.9606902454
6356,1129380.6642778858
6357,373275.60793474806
6358,526763.2242618394
6359,675993.8587891118
6360,777210.0909595866
6361,220719.00052048443
6362,586689.684218189
6363,302152.5506616418
6364,692300.2646098486
6365,465429.4518744767
6366,425447.4215724095
6367,1899420.3914164125
6368,1117055.3044746164
6369,503830.43171383487
6370,809405.9427595866
6371,197977.64505691786
6372,764223.6970622101
6373,167097.21686628222
6374,377303.6448020626
6375,293936.0606122476
6376,1143863.050123674
6377,872625.2787700061
6378,226605.62237657778
6379,524160.35797922977
6380,1354849.4525593151
6381,562543.2258673732
6382,1234055.0875908462
6383,1703117.435634852
6384,446984.53997001733
6385,314770.21997732035
6386,2334582.0366940578
6387,628424.7876396845
6388,455875.39299547847
6389,925777.0234956082
6390,485024.74602057436
6391,1287428.4771872663
6392,848687.8072631357
6393,1234424.9654677324
6394,146115.5219986376
6395,424821.78932972613
6396,620397.5276993028
6397,396854.5475044295
6398,408876.14037815947
6399,701579.401933435
6400,300828.64483454684
6401,318309.89395831025
6402,585546.6337123037
6403,564335.0309285214
6404,634719.0447939339
6405,1314912.7408426346
6406,752794.910728393
6407,257166.59684761922
6408,282771.1611230356
6409,525020.3194763191
6410,987865.0732132031
6411,475148.75160351186
6412,796827.0062025121
6413,554526.6377242577
6414,713731.9060019653
6415,686011.1798159912
6416,240617.4165342716
6417,253740.64751364547
6418,852083.3136880284
6419,1447379.3791288326
6420,1083187.389839707
6421,131313.63051377906
6422,663101.0423565861
6423,140074.8302795057
6424,482502.60591796885
6425,644356.7814019091
6426,1945215.4982940578
6427,499011.4188387309
6428,266694.87891168095
6429,703942.8826285589
6430,590606.4637729004
6431,423541.13866610907
6432,2594631.69479805
6433,196072.61559743434
6434,865086.3863689112
6435,330608.5406420837
6436,687951.2944997541
6437,842009.8178168056
6438,547857.9822199376
6439,382896.92185279896
6440,1148457.8785076544
6441,692334.6814036352
6442,761218.9031595866
6443,767514.2703142157
6444,720177.9151991465
6445,1668776.3608042854
6446,1201855.6092137983
6447,206505.8729759685
6448,451108.59131938324
6449,840091.8366265246
6450,298732.3366770313
6451,171414.11579708586
6452,770587.9482469154
6453,712758.6871904922
6454,412096.99693755386
6455,561527.6072120301
6456,630677.2853883829
6457,773852.1404043831
6458,517030.1254324884
6459,378010.120022542
6460,1251259.2428423113
6461,911757.5265517898
6462,961823.791456821
6463,709511.6167666496
6464,944599.3690665882
6465,931528.2331938724
6466,566554.6948254025
6467,588176.6216279673
6468,551806.4007903294
6469,701498.3552077357
6470,363601.09478917427
6471,146184.2103554901
6472,231070.68046760018
6473,1025635.0382527396
6474,434843.89818551677
6475,442755.0881862713
6476,678240.5687771165
6477,1380213.8676829685
6478,320465.1848345469
6479,769737.2262622097
6480,197572.5336723228
6481,588847.6610720453
6482,668607.1528617617
6483,163874.06496462433
6484,786862.7386930758
6485,902191.9256135145
6486,202474.3996402332
6487,501426.6272958547
6488,1043304.2344180204
6489,394219.20244453213
6490,146605.5309074985
6491,1132401.4179493398
6492,459199.55828116456
6493,542850.0654452083
6494,632344.6743058038
6495,412497.39836112625
6496,803615.9225007317
6497,541346.0151308202
6498,433951.3369208292
6499,941256.2235100357
6500,140226.34339811892
6501,532878.7893278504
6502,571444.546057633
6503,301592.8086178342
6504,252244.73192612547
6505,416490.3370375616
6506,399422.1742521994
6507,862835.3138546733
6508,303204.9768430107
6509,340490.44845008693
6510,523689.0702058313
6511,512587.7110070219
6512,1108183.3844180205
6513,600542.7713749509
6514,399174.1582312793
6515,427638.6570150255
6516,215667.5841863558
6517,1110822.111899884
6518,255580.7709163943
6519,762784.4805735498
6520,828404.6769882682
6521,1486031.6354686117
6522,1348515.071363092
6523,799539.5388792474
6524,1237540.849222953
6525,630261.5215225513
6526,475703.915625994
6527,622840.7274348201
6528,778358.7652384616
6529,1068941.1471284654
6530,649463.0305683503
6531,139235.32781299166
6532,434502.07238400634
6533,1134682.9016053495
6534,584253.1144467045
6535,593000.6445303252
6536,645985.9532578541
6537,451411.8382264957
6538,804722.7577011953
6539,815478.7366713168
6540,1282107.2830325565
6541,460833.7075254354
6542,770088.5508714115
6543,123536.90723628546
6544,386831.20233564137
6545,258076.95949822274
6546,628401.790909719
6547,230603.0502602797
6548,634315.9927150868
6549,654845.9459793507
6550,506718.3734821876
6551,556048.3099109506
6552,473313.44588584424
6553,449630.64351817075
6554,781144.3183099373
6555,194650.68381698133
6556,501585.33945184964
6557,652917.7882789857
6558,724576.0025275033
6559,392338.10528969264
6560,651115.7562393958
6561,487762.7959234854
6562,618473.1693539754
6563,484643.07768461795
6564,615367.8696676746
6565,424433.7071209854
6566,767653.2073447788
6567,303204.9768430107
6568,523134.9962757273
6569,328217.85739335755
6570,511668.54825830355
6571,1228932.2899970894
6572,298969.81822233385
6573,852203.4767649762
6574,1061813.2644968696
6575,330997.15025023476
6576,1075307.129768013
6577,583883.8240959131
6578,204357.8728281983
6579,1456169.965818832
6580,613815.2594744376
6581,1025688.8396217972
6582,487722.36344256875
6583,147091.2145127935
6584,594475.4087297107
6585,738702.2145538533
6586,706077.7232798174
6587,689423.664499427
6588,536486.0472524803
6589,432362.99760905455
6590,769845.7213285683
6591,329992.42944227974
6592,667194.3543166661
6593,837058.8502600437
6594,679204.8240187498
6595,798960.0824116473
6596,561801.7734933938
6597,640553.7089318098
6598,260061.17212841596
6599,248569.45323338654
6600,662987.5700289902
6601,803474.9946945334
6602,211637.58092581338
6603,542746.294761626
6604,303204.9768430107
6605,467442.40138545656
6606,496588.2467808485
6607,549386.9227671499
6608,1305700.3163918604
6609,552691.6387060366
6610,289688.57834067056
6611,935813.2665092933
6612,1159699.3639834542
6613,222778.9115819903
6614,846451.3387757923
6615,472357.42949839233
6616,898593.6092980313
6617,1058872.1649189016
6618,1558193.7628889708
6619,656460.7974897646
6620,969455.3737721927
6621,858464.815578812
6622,979249.5688673108
6623,422576.9261614157
6624,132104.7160313343
6625,756626.4755441584
6626,259256.67491903185
6627,445290.63324794115
6628,426177.9798874111
6629,866738.1493158424
6630,1143142.689929246
6631,1117816.9652089467
6632,1129139.190298659
6633,690357.4340772945
6634,946265.7163317141
6635,968625.8449804828
6636,205362.0294438098
6637,816506.2130790517
6638,243311.8837173228
6639,331677.8707406375
6640,621004.6789699539
6641,316060.33856785647
6642,920197.3008311235
6643,509913.776401639
6644,731909.4136239507
6645,526091.81099773
6646,247037.86656295907
6647,684993.518825028
6648,1135536.3577608052
6649,682735.4697863398
6650,2033685.652270835
6651,807703.9597265834
6652,551851.0935843851
6653,663475.5076700951
6654,671170.4660485198
6655,726581.2038589396
6656,772346.9210303137
6657,796066.4408754003
6658,425600.5079406672
6659,696709.4739782483
6660,231070.68046760018
6661,636166.4941710937
6662,1128271.4265871635
6663,1279597.744593233
6664,288853.2574843056
6665,1020960.9222253433
6666,681847.4575072419
6667,485429.39463890216
6668,394950.1827864198
6669,3265715.158422093
6670,293073.578978737
6671,291850.5208219604
6672,354813.2640322366
6673,391732.7757883231
6674,419343.16125974286
6675,695254.9980627571
6676,842353.6411095404
6677,642589.1236359912
6678,931153.4869581007
6679,245665.1097543824
6680,568241.0964861428
6681,2731367.764544692
6682,775462.317059014
6683,742236.1610743216
6684,1116632.8985584665
6685,550645.7954510669
6686,1034753.1954329483
6687,176199.15966448604
6688,957126.2489882682
6689,679998.9018738986
6690,775669.5446441665
6691,366166.1776828345
6692,857626.9912226003
6693,857373.8912186028
6694,443720.50084848853
6695,792060.6636621597
6696,648269.9682577443
6697,577036.9184759449
6698,243383.09432318495
6699,985576.7034321884
6700,780705.329819063
6701,531387.3500946081
6702,493453.1896103354
6703,946862.5817655029
6704,576278.6978580315
6705,1554441.0796889707
6706,623523.9419220645
6707,775146.5811396973
6708,826536.7919158953
6709,424056.8266751228
6710,283832.4173452093
6711,693571.0048227913
6712,290506.36035523674
6713,700081.2484481196
6714,1381751.3294009757
6715,654721.4418484827
6716,1128369.9242033917
6717,523738.8171439512
6718,1290311.0333071002
6719,882665.7399818667
6720,692625.4612748409
6721,224121.17109929002
6722,599577.249639927
6723,651739.0024976797
6724,899933.7959347155
6725,637367.153796237
6726,473526.7044804441
6727,500096.6958518538
6728,548019.1464441537
6729,1301508.39449257
6730,317354.3105958636
6731,570141.6558435388
6732,436479.41371657676
6733,474072.04834213434
6734,743258.735220041
6735,718303.0007024806
6736,686011.1798159912
6737,753175.420327533
6738,1736468.7797770759
6739,327679.3303960055
6740,1345596.6311278872
6741,673614.3416318046
6742,321740.3577809951
6743,476999.0122858946
6744,884170.4528788617
6745,439538.6466183843
6746,799974.3365766923
6747,2309402.947716584
6748,664888.4108741811
6749,857374.6479782637
6750,484231.676903663
6751,118315.57363628547
6752,309298.74086106056
6753,1086062.121751879
6754,512663.1804985047
6755,723288.7748565701
6756,219949.08957305748
6757,721091.2350798174
6758,798960.0824116473
6759,824689.9877585414
6760,552457.4733469274
6761,278478.08997373725
6762,1248550.9112438334
6763,646585.9651490692
6764,2040157.7535684905
6765,577146.0623629421
6766,124440.00926480663
6767,2971833.239628465
6768,858965.5153431296
6769,898160.8048283709
6770,1630174.6818424365
6771,756104.4912985514
6772,338939.39950202254
6773,486921.4894474957
6774,649015.4463223808
6775,1037634.7985377498
6776,319802.88597153436
6777,1375341.5567719655
6778,766825.1647828508
6779,210401.73093229314
6780,298697.7335466243
6781,458394.1398608603
6782,781980.4412502516
6783,655741.1407060095
6784,1236659.8070773573
6785,388790.7339614898
6786,1528777.3106970887
6787,409776.0253571272
6788,337821.1334741147
6789,1295589.0333071002
6790,404850.13119628845
6791,715487.09711253
6792,695405.2064048206
6793,620693.329862531
6794,626016.3767053505
6795,429580.27116236155
6796,1488203.0734723916
6797,577813.8917011352
6798,839366.3364106336
6799,952688.1613309896
6800,530556.7487007675
6801,605249.1796066484
6802,535979.3530018057
6803,943468.542882318
6804,467526.36675595155
6805,902514.2041382542
6806,293936.0606122476
6807,1225825.100767386
6808,799853.3590540143
6809,980060.5631786617
6810,708784.1043698344
6811,311651.03828824667
6812,2704119.875344692
6813,1217020.6058530135
6814,967553.0120080644
6815,295225.4972615773
6816,323027.9891802897
6817,398998.73390348046
6818,1408147.7368846722
6819,578425.7871342173
6820,701756.5250045672
6821,261992.07046183836
6822,1209005.4049649152
6823,780138.787583616
6824,445268.71903780435
6825,471975.52290904045
6826,948806.8530074884
6827,571956.7036949854
6828,362185.553998652
6829,350803.60933808645
6830,178367.34615635016
6831,816128.5808976105
6832,214208.60690595314
6833,305284.7681007045
6834,3345186.519622093
6835,438583.3283184325
6836,743297.0241863627
6837,1664685.8625868438
6838,561243.5203949494
6839,543971.5740465896
6840,866157.9488709043
6841,1348611.236378809
6842,460401.37435930973
6843,330156.4582239444
6844,438642.6321763217
6845,595426.1804658005
6846,1618288.2433703532
6847,706839.7246597598
6848,377152.1089034824
6849,3035495.273422093
6850,567475.4665359735
6851,613378.133784378
6852,436342.77531354025
6853,222279.66473043768
6854,128524.42932686224
6855,427603.7373166597
6856,365584.23273503664
6857,1315390.142102654
6858,1327144.8085970895
6859,850247.080338459
6860,454477.7259091125
6861,700940.2074314248
6862,882870.8527230537
6863,170198.961166254
6864,455778.507710179
6865,933442.6827471119
6866,439516.5367255998
6867,789055.5047369618
6868,501503.4387424033
6869,442013.52526844555
6870,456042.9483588836
6871,648514.3949148115
6872,891660.1070238018
6873,301914.0896425354
6874,243311.8837173228
6875,344079.4483824883
6876,157653.6156638313
6877,840836.6129552362
6878,175238.20102919432
6879,1601986.0837483485
6880,300755.52280647896
6881,649368.6328561949
6882,207749.01605251132
6883,320465.1848345469
6884,1217156.072668346
6885,599778.0927833439
6886,1039522.4844180204
6887,297615.9473597608
6888,692687.8199869995
6889,294292.1509839753
6890,429645.23913455685
6891,1679841.1525061526
6892,195283.87663142307
6893,718584.1978915855
6894,1885804.2561865617
6895,355802.90869877866
6896,856170.106020355
6897,190430.79912222837
6898,796066.4408754003
6899,641009.6423200518
6900,592253.472854866
6901,823048.1899881731
6902,737307.5702110704
6903,597691.2714734777
6904,370289.10858489224
6905,109557.58848727621
6906,354997.7100595765
6907,1728331.9887027931
6908,1001968.7441356961
6909,152274.08346119177
6910,929067.1418071535
6911,1422167.0006211777
6912,418911.86696263554
6913,437930.97681551415
6914,719019.4224997541
6915,204157.89275248133
6916,1617964.3840995503
6917,373189.5053006754
6918,375600.1809149536
6919,650333.7421371689
6920,1191573.9131132292
6921,694328.9792740357
6922,1187857.4724036301
6923,276051.91862382746
6924,937812.4620080644
6925,853568.1604268717
6926,262568.65253561456
6927,1552071.8800833642
6928,434026.7516372899
6929,361891.6609292115
6930,131211.7942714997
6931,376289.26200181484
6932,1119314.9150109608
6933,518459.2050055076
6934,236602.9340069904
6935,449999.3803511204
6936,558853.0386286293
6937,525900.8792758828
6938,1567083.005305185
6939,482111.763472908
6940,823048.1899881731
6941,723471.5023525399
6942,1048519.6548505226
6943,1253013.2632099327
6944,231480.20097914245
6945,661909.0530141562
6946,242694.6019898093
6947,839139.9277671475
6948,957266.0512120961
6949,754893.1007400786
6950,586820.0353389113
6951,647123.9805485294
6952,631697.222806278
6953,1561364.2691116207
6954,472079.96303530043
6955,497052.3439616952
6956,444277.1378467344
6957,317398.1400366944
6958,793190.380120378
6959,307674.8986581566
6960,986139.589286076
6961,856987.0445566981
6962,712272.746432576
6963,2507535.341856179
6964,1165450.7623732116
6965,1027365.5619280604
6966,579965.6947929831
6967,1346929.0473518127
6968,905275.5132969151
6969,1982386.4745821645
6970,938880.2746924763
6971,361556.31891503965
6972,492598.2205368323
6973,434464.5518682841
6974,1022222.3006542504
6975,674452.0342190169
6976,807051.4495125527
6977,763129.2143595866
6978,688635.3056976725
6979,402279.7062049961
6980,292853.7091877149
6981,384529.303664021
6982,506657.6514159865
6983,633042.6646755359
6984,505065.5395379019
6985,1746312.9879548415
6986,556980.7172135225
6987,467272.45327461965
6988,699856.5956243263
6989,1238479.2834119676
6990,721514.0188602057
6991,372134.56876513094
6992,358038.56945147045
6993,1144497.434699884
6994,221887.324747947
6995,156780.3677983789
6996,794276.7615702503
6997,664780.9614479943
6998,357142.0297591498
6999,172714.14846169017
7000,797195.3146009147
7001,404201.33587895334
7002,406062.07105820114
7003,325372.5797284798
7004,497052.3439616952
7005,203422.5876259649
7006,280881.5885401548
7007,351008.1583970476
7008,356757.86285055225
